,Unnamed: 0,drugbank_id,name,groups,indication,smiles,type
1875,1876,DB11586,Asunaprevir,approved|investigational|withdrawn,Asunaprevir is an NS3 protease inhibitor used to treat hepatitis C genotype 1b.,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2,small molecule
1876,1877,DB11587,Etafedrine,approved,Etafedrine is a beta-2 adrenoceptor agonist used to treat a cough associated with inflamed mucosa.,CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1,small molecule
1877,1878,DB11589,Neon,approved|investigational,Neon is a diagnostic tracer gas used in pulmonary function tests.,[Ne],small molecule
1878,1879,DB11590,Thimerosal,approved,"Used as preservative in some cosmetics, topical pharmaceuticals, and biological drug products, which includes vaccines [L1671, L1672, L1673]",[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,small molecule
1879,1880,DB11591,Bilastine,approved|investigational,Bilastine is a peripheral histamine H1-antagonist used to treat seasonal allergic rhinitis and chronic spontaneous urticaria.,CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1,small molecule
1880,1881,DB11594,Domiphen,approved|experimental,"Anti-infective (topical), it is used for the treatment of Acute Infectious Dental Diseases and other conditions",CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,small molecule
1881,1882,DB11596,Levoleucovorin,approved|investigational,"Levoleucovorin is a folate analog used after high dose methotrexate for osteosarcoma, to reduce the toxic effects of folate analogs, and with 5-fluorouracil in palliative treatment of advanced metastatic colorectal cancer.",NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,small molecule
1882,1883,DB11602,Hydroxyethyl cellulose,approved,Hydroxyethyl cellulose is an ingredient used in formulations to alleviate irritation of the skin.,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,small molecule
1883,1884,DB11609,Normethadone,approved|illicit,Normethadone is an opioid antitussive used to treat a cough associated with inflamed mucosa.,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
1884,1885,DB11610,Oxilofrine,approved,Oxilofrine is an amphetamine used to treat a cough associated with inflamed mucosa.,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,small molecule
1885,1886,DB11611,Lifitegrast,approved,Lifitegrast is a medication used to treat dry eye disease.,CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1,small molecule
1886,1887,DB11613,Velpatasvir,approved|investigational,Velpatasvir is a NS5A inhibitor used to treat chronic hepatitis C infections in patients without cirrhosis or with compensated cirrhosis.,COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC=C2C(COC3=CC4=C(C=CC5=C4NC(=N5)[C@@H]4CC[C@H](C)N4C(=O)[C@@H](NC(=O)OC)C(C)C)C=C23)=C1,small molecule
1887,1888,DB11614,Rupatadine,approved,Rupatadine is a selective histamine H1 receptor antagonist and platelet activating factor (PAF) antagonist used to treat allergic rhinitis.,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,small molecule
1888,1889,DB11619,Gestrinone,approved,Endometriosis with or without accompanying sterility,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],small molecule
1889,1890,DB11622,Dehydrocholic acid,approved|investigational,No approved therapeutic indications,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O,small molecule
1890,1891,DB11630,Temoporfin,approved|investigational,Temoporfin is a photosensitizer used to treat squamous cell carcinomas of the head and neck.,OC1=CC=CC(=C1)C-1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\-1N2)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1)\C1=CC(O)=CC=C1,small molecule
1891,1892,DB11632,Opicapone,approved|investigational,Opicapone is a catechol-O-methyltransferase inhibitor used as an adjunct treatment for Parkinson's Disease in adults currently receiving levodopa and a dopa decarboxylase inhibitor.,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl,small molecule
1892,1893,DB11633,Isavuconazole,approved|investigational,- Indicated for patients 18 years of age and older for the treatment of invasive aspergillosis [FDA Label],C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,small molecule
1893,1894,DB11637,Delamanid,approved|investigational,Delamanid is an antibiotic used to treat multidrug resistant tuberculosis.,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,small molecule
1894,1895,DB11638,Artenimol,approved|experimental|investigational,"For the treatment of uncomplicated *Plasmodium falciparum* infection in adults, children, and infants aged 6 months and up weighing over 5 kg [FDA Label]",[H][C@@]1(C)CC[C@@]2([H])[C@@]([H])(C)C([H])(O)O[C@]3([H])O[C@@]4(C)CC[C@]1([H])[C@@]23OO4,small molecule
1895,1896,DB11640,Amifampridine,approved|investigational,Amifampridine is a voltage gated potassium channel blocker used to treat Lambert-Eaton myasthenic syndrome.,NC1=CC=NC=C1N,small molecule
1896,1897,DB11641,Vinflunine,approved|investigational,Vinflunine is a vinca alkaloid used to treat advanced or metastatic transitional cell carcinoma of the urothelial tract after a platinum containing treatment has failed.,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,small molecule
1897,1898,DB11642,Pitolisant,approved|investigational,Pitolisant is an antagonist and inverse agonist at the histamine H3 receptor that is used to treat narcolepsy in adults.,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,small molecule
1898,1899,DB11644,Tafamidis,approved|investigational,Tafamidis is a medication used to treat transthyretin-mediated amyloidosis.,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1,small molecule
1899,1900,DB11652,Tucatinib,approved|investigational,Tucatinib is a kinase inhibitor used to treat certain types of unresectable/metastatic HER-2 positive breast cancer.,CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,small molecule
1900,1901,DB11660,Latanoprostene bunod,approved|investigational,Latanoprostene bunod is a prostaglandin analog used to reduce ocular hypertension or treat open-angle glaucoma.,O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+]([O-])=O)CCC1=CC=CC=C1,small molecule
1901,1902,DB11672,Curcumin,approved|investigational,No approved therapeutic indications,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,small molecule
1902,1903,DB11677,Triheptanoin,approved|investigational,Triheptanoin is triheptanoin is a medium chain triglyceride indicated to provide calories and fatty acids to treat long chain fatty acid oxidation disorders.,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,small molecule
1903,1904,DB11689,Selumetinib,approved|investigational,"Selumetinib is a MEK 1/2 inhibitor used in pediatric patients to treat neurofibromatosis type 1 (NF1) accompanied by symptomatic, inoperable plexiform neurofibromas (PN).",CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,small molecule
1904,1905,DB11691,Naldemedine,approved|investigational,Naldemedine is an opioid antagonist used to to treat opioid-induced constipation.,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O,small molecule
1905,1906,DB11693,Voclosporin,approved|investigational,Voclosporin is a calcineurin inhibitor for the treatment of lupus nephritis (LN) in patients diagnosed with systemic lupus erythematosus (SLE).,[H][C@@]1([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C,small molecule
1906,1907,DB11697,Pacritinib,approved|investigational,Pacritinib is a kinase inhibitor used for the treatment of primary and secondary myelofibrosis in adult patients with significantly reduced platelet counts.,C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,small molecule
1907,1908,DB11699,Tropisetron,approved|investigational,Tropisetron is a 5HT-3 receptor antagonist used as an antiemetic in the treatment of chemotherapy-induced nausea and vomiting.,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C,small molecule
1908,1909,DB11700,Setmelanotide,approved|investigational,"Setmelanotide is setmelanotide is indicated to treat obesity caused by genetic POMC, PCSK1, or LEPR deficiencies or Bardet-Biedl syndrome.",[H]N([H])C(=O)[C@@H]1CSSC[C@H](N([H])C(=O)[C@H](CCCN=C(N([H])[H])N([H])[H])N([H])C(C)=O)C(=O)N[C@H](C)C(=O)N[C@@H](CC2=CN=CN2[H])C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC2=CN([H])C3=CC=CC=C23)C(=O)N1,small molecule
1909,1910,DB11703,Acalabrutinib,approved|investigational,"Acalabrutinib is a Bruton tyrosine kinase inhibitor used to treat mantle cell lymphoma, chronic lymphocytic leukemia, and small lymphocytic lymphoma.",CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,small molecule
1910,1911,DB11712,Tezacaftor,approved|investigational,Tezacaftor is a medication used to treat homozygous or heterozygous F508del mutation cystic fibrosis.,CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO,small molecule
1911,1912,DB11718,Encorafenib,approved|investigational,Encorafenib is a kinase inhibitor used to treat unresectable or metastatic melanoma with specific mutations.,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C,small molecule
1912,1913,DB11730,Ribociclib,approved|investigational,"Ribociclib is a kinase inhibitor used to treat HR+, HER2- advanced or metastatic breast cancer.",CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,small molecule
1913,1914,DB11732,Lasmiditan,approved|investigational,Lasmiditan is an oral 5HT1F agonist used for the acute treatment of migraine headache with or without aura.,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1,small molecule
1914,1915,DB11735,Galactose,approved|investigational,There are limited therapeutic uses for which galactose is formally indicated,[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,small molecule
1915,1916,DB11739,Vonoprazan,approved|investigational,Vonoprazan is a potassium-competitive acid blocker used in the treatment of acid-related disorders and as an adjunct to Helicobacter pylori eradication.,CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1,small molecule
1916,1917,DB11751,Cabotegravir,approved|investigational,Cabotegravir is an HIV-1 integrase inhibitor used for treatment and pre-exposure prophylaxis of HIV-1 infection.,[H][C@@]12CN3C=C(C(=O)NCC4=C(F)C=C(F)C=C4)C(=O)C(O)=C3C(=O)N1[C@@H](C)CO2,small molecule
1917,1918,DB11753,Rifamycin,approved|investigational,Rifamycin is an antibacterial used to treat traveler's diarrhea.,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,small molecule
1918,1919,DB11757,Istradefylline,approved|investigational,Istradefylline is a selective adenoside A2A receptor antagonist indicated in adjunct to levodopa and carbidopa for the treatment of Parkinson's Disease.,[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC,small molecule
1919,1920,DB11760,Talazoparib,approved|investigational,"Talazoparib is a poly-ADP ribose polymerase inhibitor used to treat HER2-, BRCA mutated locally advanced or metastatic breast cancer.",CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1,small molecule
1920,1921,DB11761,Tenapanor,approved|investigational,Tenapanor is an NHE3 inhibitor indicated for the treatment of constipation-predominant irritable bowel syndrome (IBS-C).,CN1C[C@@H](C2=CC(=CC=C2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C2=CC(=CC=C2)[C@@H]2CN(C)CC3=C2C=C(Cl)C=C3Cl)C2=C(C1)C(Cl)=CC(Cl)=C2,small molecule
1921,1922,DB11791,Capmatinib,approved|investigational,Capmatinib is a kinase inhibitor targeting c-Met receptor tyrosine kinase in the treatment of non-small cell lung cancer with MET exon 14 skipping.,CNC(=O)C1=C(F)C=C(C=C1)C1=NN2C(CC3=CC4=C(C=C3)N=CC=C4)=CN=C2N=C1,small molecule
1922,1923,DB11793,Niraparib,approved|investigational,"Niraparib is a poly-ADP ribose polymerase inhibitor used to treat recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer responding to platinum based chemotherapy.",NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,small molecule
1923,1924,DB11796,Fostemsavir,approved|investigational,Fostemsavir is an antiretroviral HIV-1 attachment inhibitor targeted against the gp120 subunit within the HIV-1 gp160 envelope glycoprotein.,COC1=CN=C(N2C=NC(C)=N2)C2=C1C(=CN2COP(O)(O)=O)C(=O)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1,small molecule
1924,1925,DB11799,Bictegravir,approved|investigational,Bictegravir is an integrase inhibitor used to treat HIV infections.,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O,small molecule
1925,1926,DB11800,Tivozanib,approved|investigational,Tivozanib is a kinase inhibitor to treat adult patients with renal cell carcinoma (RCC) who have failed prior systemic therapies or experienced relapsed disease.,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(NC(=O)NC4=NOC(C)=C4)C=C3)=CC=NC2=C1,small molecule
1926,1927,DB11817,Baricitinib,approved|investigational,Baricitinib is a Janus kinase inhibitor used to treat moderate to severe rheumatoid arthritis that has responded poorly to at least one TNF antagonist.,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,small molecule
1927,1928,DB11820,Nifurtimox,approved|investigational,Nifurtimox is an antiparasitic drug used for the treatment of Chagas disease (Trypanosoma cruzi infection).,CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)[N+]([O-])=O,small molecule
1928,1929,DB11823,Esketamine,approved|investigational,Esketamine is a NMDA receptor antagonist used for treatment-resistant depression.,CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl,small molecule
1929,1930,DB11827,Ertugliflozin,approved|investigational,Ertugliflozin is a SGLT2 inhibitor used to treat type 2 diabetes mellitus.,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,small molecule
1930,1931,DB11828,Neratinib,approved|investigational,Neratinib is a protein kinase inhibitor used to treat breast cancer that over expresses the HER2 receptor.,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N,small molecule
1931,1932,DB11837,Osilodrostat,approved|investigational,Osilodrostat is an oral inhibitor of cortisol synthesis used to treat Cushing's disease by normalizing hypercortisolism.,FC1=C(C=CC(=C1)C#N)[C@H]1CCC2=CN=CN12,small molecule
1932,1933,DB11853,Relugolix,approved|investigational,Relugolix is an oral GnRH receptor antagonist for androgen deprivation therapy in the treatment of advanced prostate cancer.,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=C(OC)N=N1,small molecule
1933,1934,DB11855,Revefenacin,approved|investigational,Revefenacin is an anticholinergic agent used to treat COPD.,CN(CCN1CCC(CC1)OC(=O)NC1=CC=CC=C1C1=CC=CC=C1)C(=O)C1=CC=C(CN2CCC(CC2)C(N)=O)C=C1,small molecule
1934,1935,DB11859,Brexanolone,approved|investigational,"Brexanolone is a synthetic neuroactive steroid gamma-aminobutyric acid A (GABA(a)) receptor positive modulator indicated for the treatment of postpartum depression (PPD) in adult women [FDA Label][A176080, A176083, F4063, F4066, F4072]",[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O,small molecule
1935,1936,DB11886,Infigratinib,approved|investigational,Infigratinib is an FGFR inhibitor used to treat locally advanced or metastatic cholangiocarcinoma in adults with a fibroblast growth factor receptor 2 (FGFR2) rearrangement.,CCN1CCN(CC1)C1=CC=C(NC2=CC(=NC=N2)N(C)C(=O)NC2=C(Cl)C(OC)=CC(OC)=C2Cl)C=C1,small molecule
1936,1937,DB11901,Apalutamide,approved|investigational,"Apalutamide is an androgen receptor inhibitor used to treat non metastatic, castration resistant prostate cancer.",CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F,small molecule
1937,1938,DB11915,Valbenazine,approved|investigational,Valbenazine is a vesicular monoamine transporter 2 inhibitor used to treat tardive dyskinesia.,COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1,small molecule
1938,1939,DB11921,Deflazacort,approved|investigational,Deflazacort is a corticosteroid used to treat Duchenne muscular dystrophy.,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,small molecule
1939,1940,DB11932,Abametapir,approved|investigational,Abametapir is a pediculicide metalloproteinase used topically in the treatment of head lice infection.,CC1=CC=C(N=C1)C1=CC=C(C)C=N1,small molecule
1940,1941,DB11936,Bempedoic acid,approved|investigational,Bempedoic acid is a drug used in conjunction with lifestyle modification and/or other agents for the treatment of refractory hypercholesterolemia.,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,small molecule
1941,1942,DB11938,Difelikefalin,approved|investigational,Difelikefalin is a kappa opioid receptor agonist used in the treatment of pruritus associated with chronic kidney disease in patients undergoing hemodialysis.,CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O,small molecule
1942,1943,DB11942,Selinexor,approved|investigational,Selinexor is indicated in combination with [bortezomib] and [dexamethasone] for the treatment of multiple myeloma in adult patients who have received at least one prior therapy,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,small molecule
1943,1944,DB11943,Delafloxacin,approved|investigational,Delafloxacin is a fluoroquinolone antibiotic used to treat skin and skin structure infections.,NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,small molecule
1944,1945,DB11951,Lemborexant,approved|investigational,Lemborexant is a dual orexin antagonist indicated for the treatment of sleep-onset and/or sleep maintenance insomnia.,CC1=NC=C(OC[C@]2(C[C@H]2C(=O)NC2=NC=C(F)C=C2)C2=CC=CC(F)=C2)C(C)=N1,small molecule
1945,1946,DB11952,Duvelisib,approved|investigational,Duvelisib is an inhibitor of phosphatidylinositol 3-kinase delta and gamma used to treat relapsed or refractory chronic lymphocytic leukemia or small lymphocytic lymphoma.,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,small molecule
1946,1947,DB11963,Dacomitinib,approved|investigational,Dacomitinib is a medication used to treat non small cell lung cancer with EGFR exon 19 deletion of exon 21 L858R substitution.,COC1=C(NC(=O)\C=C\CN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,small molecule
1947,1948,DB11967,Binimetinib,approved|investigational,Binimetinib is a medication used to treat metastatic melanoma with specific mutations.,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,small molecule
1948,1949,DB11978,Glasdegib,approved|investigational,Glasdegib is a sonic hedgehog receptor inhibitor used to treat newly diagnosed acute myeloid leukemia in patients over 75 years who cannot receive intense chemotherapy.,CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N,small molecule
1949,1950,DB11979,Elagolix,approved|investigational,Elagolix is a gonadotropin releasing hormone receptor antagonist used to treat moderate to severe pain in endometriosis.,COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O,small molecule
